avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctOtherRace,PctMarriedHouseholds,BirthRate
124,54,162.9,393.5,48944,24737,12.3,43,42.2,43.9,2.61,56.3,24.4,47.1,51,8,56.2,5.7,69.6,52.3,46.5,31.9,13.1,96.71352048,0.757179105,1.276732853,56.92536996,5.734425605
81,31,188.1,497.1,47023,14408,15.6,41.5,40.7,42.2,2.67,55.5,10.7,47.6,47.9,7.2,56.2,6.4,67,53.8,49.5,36.5,21.2,98.15350696,0.571861651,1.983523004,56.23599701,5.568862275
391,163,167.1,408.9,57808,74314,9.8,44.2,43,45.4,2.5,57.3,16.2,50,40.1,14.7,56.2,4.7,74.9,55.8,47.9,30.9,13.1,93.09818643,4.045751016,0.773770138,59.29662522,5.594450511
65,25,185.5,445.4,61575,11645,10.4,47.7,47.6,47.8,2.51,59.5,21.9,37.5,28.6,23.1,56.2,6.6,75.5,56.8,42.4,30.9,11.8,95.03564597,0.147800383,0.330377326,60.16096579,4.111531191
1962.667684,17,155.4,453.5494221,39732,6244,16.9,48,48,48,2.23,55.3,8.6,39.1,40.1,11.3,56.2,3.5,69.4,50,40.5,38,15.8,95.36993587,0.156421086,0.860315971,49.75212465,5.457746479
1081,413,155.6,407.5,42945,323993,19.3,35.7,34.2,37.2,3.23,46.4,19.4,33.1,34.3,12.7,56.2,9.8,51.9,50,36.5,34,23.1,75.6954831,11.32083624,6.549672616,51.46743486,5.718663568
42,16,164.9,447.8,46208,6104,13.9,44.8,44.7,44.8,2.5,58.3,25.4,36.1,34.3,16.5,56.3,5.1,63.6,39.3,30,40.2,18.1,95.22555153,0.082318077,0.79025354,58.64304235,8.581138488
25,10,163.3,418.6,44519,3827,15.4,41.9,42.8,40.6,2.29,54.4,10.1,45.1,33.4,11.7,56.3,7.2,61.9,40.4,33,35.2,14.1,89.47641265,3.525142561,4.561949196,50.26994601,5.80474934
7,3,231,524.5,37316,827,20.1,53.1,53.3,50.9,2.29,58.8,2.3,53.5,42.8,16,56.3,3.5,60.6,43.1,30.4,38.4,16,96.82539683,9.107977615,1.983523004,57.5,1.481481481
1962.667684,35,162.2,453.5494221,48908,15837,13.8,43.9,42.9,44.5,2.55,54.9,14.6,40.1,39.7,8,56.3,9.8,64.6,45.7,39.9,44.5,24.9,96.78810223,0.431169156,0.137474224,54.8215151,4.499229584
266,96,168.1,441.4,62532,58059,11.5,40.5,40,41.1,2.57,51,20.9,41.1,33.1,14.5,56.3,9.4,60.7,46.8,42.2,29.2,14.5,84.08626204,0.634382482,0.559235246,51.02164301,5.680094387
275,119,197.2,466.2,45232,45495,12.5,41.9,41.1,43.3,2.44,56.6,22.9,33.8,42.9,9,56.3,6.3,66.2,50.1,45.7,33.9,16.8,96.706247,0.373248352,0.550050203,55.52070942,5.305999397
156,48,131.1,418,43615,48368,22.1,28.1,27.8,28.3,3.07,54.2,14.9,24.8,24.7,18.7,56.3,10.5,63.8,51.6,43.5,28.1,15.6,91.07108763,0.659750949,2.100171832,58.66180855,9.572250479
482,219,192,406.9,41256,156993,25.2,30.3,29.2,31.7,2.54,43.6,7.3,17.1,25.5,19.5,56.3,7.3,74,61.2,50.2,25.2,13.6,69.88780119,23.24449272,1.724046575,44.56280282,4.40533728
792,271,154.8,458.6,43489,207478,18,32.8,32,33.6,2.98,53.8,19,40.7,32,12.5,56.3,9.4,58,50,38.1,34.9,21.5,90.61335907,0.441381252,4.094590315,55.46826325,6.940188877
8,4,122.6,261,35554,1894,22.5,49.5,50.7,49.1,2.54,51.1,32,46.7,28.8,20.8,56.4,4.9,57.8,39.9,37.9,42.7,15.6,97.58656873,0.157397692,2.203567681,53.54752343,1.58013544
20,7,106.1,307.1,57242,4691,9.6,52.9,51.2,53.5,2.31,61,17.3,37.6,19.4,30.8,56.4,6.7,69.8,49.8,31.7,35,13.9,97.72925764,9.107977615,1.983523004,56.86868687,2.292993631
128,50,170,468.6,48767,18543,11.6,46.2,44.3,47.6,2.35,58.8,15.4,37,37.5,14.7,56.4,6.8,67.9,50.2,43.2,41.3,22.5,97.72654499,0.565695378,0.064040986,55.86364793,5.844875346
357,127,184.3,469.3,73981,101095,10.7,34.6,34.3,34.9,3.03,52.3,21.5,44.9,31.6,13.7,56.4,9.8,63.3,50.9,43.2,27.8,15.8,84.02649255,0.997109526,0.71222109,57.49244324,4.854021136
7637,3091,187.1,485,44138,1255921,19.6,40.4,38.4,42.1,2.31,40.5,17.1,29.6,28.3,18,56.4,10.6,65.3,51.7,47.2,37.3,22.5,63.60774199,29.68819393,1.207261938,36.95193176,4.879604208
652,325,182.8,371,57719,149568,10.4,41.7,41,42.6,2.55,54.1,12.5,35.6,36.2,12.2,56.4,8.3,77,59.7,55.4,31.1,14,94.60833843,2.322582361,0.607567338,54.45138818,6.102216567
1080,398,170.8,477.4,56718,180143,13.7,43.1,42.1,44.3,2.44,46.9,10.6,30.1,30.2,16.5,56.4,9.3,70,48,48.5,34.7,17.8,86.63872035,5.863761721,1.701047987,46.72683306,4.324719649
312,131,185.2,461,49056,52021,13.9,40.5,38.1,43,2.43,55,15.6,43.1,33.8,18.5,56.4,5.3,67.2,50,44.9,33.2,15.5,78.41383308,2.573415765,0.852009274,51.87848198,6.522329921
51,24,186.9,430.6,39649,8341,18.9,44.2,40.8,45.7,2.59,55.8,11.6,59.4,31.3,10.7,56.5,4.3,58.2,37.6,33.7,41.8,22.3,88.891575,1.643901849,2.308715097,53.16375199,3.525835866
68,31,179.5,388.4,37014,17290,20.4,34.9,33.8,35.7,2.81,53.3,29.3,29.9,34.9,4.6,56.5,9.3,51.1,38.6,35.1,39.7,25.8,66.33657633,4.870280287,24.35719249,51.95061728,5.671792286
25,9,151.8,448.8,41593,3238,14.9,49.3,46.3,52.9,1.95,64.7,16.5,24.7,33.5,14.3,56.5,3.1,69.3,46.6,42.1,33.3,10.6,94.22483014,0.772081532,3.675108091,53.65396627,5.640305931
107,47,182.1,435.6,46705,21895,17.3,38.1,37.7,38.7,2.68,54.3,22.9,36.8,31.8,10.7,56.5,7.2,61.2,48.1,44.4,31.9,18.6,87.63038863,2.880088618,1.075417705,52.47685764,7.088398929
940,347,190.7,527.2,54271,173533,14.1,37,35.1,38.4,2.71,48.8,15.5,25.9,33.5,14.1,56.5,8.4,69.2,49.6,42.1,38.7,20.5,67.20882077,24.31198343,1.491956179,50.31450694,6.068779501
43,18,168.2,425.4,51733,8739,12.1,40.6,40.6,40.5,2.45,58.9,16.9,35.7,26.3,15.9,56.5,2.1,63.3,50,43.3,27.5,12.5,94.21468401,0.604089219,3.496747212,57.50147667,9.165808445
124,56,208.3,469.1,44762,20315,13,41.7,40.3,43.3,2.55,55.2,21.3,45.7,43.6,9.1,56.5,6,66.4,51.1,46.4,33.9,17.3,94.631461,0.993813027,2.309153797,55.46904433,6.736596737
782,320,181,457,54606,149585,13.8,40.4,39.1,41.9,2.5,49.4,18,33.7,38.1,12.3,56.5,8.5,68.9,53.5,48.7,36.3,20.5,83.71072553,10.27333021,0.653178804,49.83858598,5.93936457
1962.667684,16,129.4,453.5494221,53378,7687,11.2,45.2,41.7,46.8,2.54,56.6,10.3,45.8,34.8,14.8,56.5,5.7,71.5,54,43.3,32,13.7,97.18870347,0.141206675,0.077021823,55.25615436,7.676767677
303,124,213.2,493.1,51931,63360,13.5,38.3,37.5,38.9,2.88,56.7,17.6,40.7,34.3,13.1,56.5,7.9,67.6,54.8,47.9,27.4,14.7,88.42885054,7.219146858,0.704982091,59.92968453,4.117165096
189,71,191.7,529.8,55882,27800,10.9,43.1,41.8,44.2,2.52,51.1,15.7,35,48.2,12.2,56.5,7.6,73.3,55.1,48.3,35.1,16.2,97.26791488,0.728319181,0.27356379,51.57885074,4.585798817
1390,483,169.9,495.9,61653,269536,11.9,38.5,37.1,39.9,2.52,52.4,14.8,31.7,22.7,20.3,56.5,8.5,74.5,55.4,43.5,30.7,13.7,82.58622199,2.839873174,1.226386727,50.87449211,5.180155167
24,13,188.6,369.7,36294,3615,20,47.6,46.8,48.4,2.3,57.8,28.9,22.6,31.6,14.3,56.6,4.5,51.2,33,24.3,51.4,30.5,95.75790327,1.188867874,0.297216968,52.80612245,5.028735632
224,89,184.4,461.5,42252,47183,19.1,36.6,35.9,37.4,2.72,54.2,17.1,42.3,41.2,9.5,56.6,7.7,59.9,44.8,38,38.8,22.7,83.76027487,7.05432088,4.529639455,54.33287483,4.9190879
18,9,182,382.6,55130,3350,13.1,43,40,44,2.42,61.3,14.1,58.2,33.9,18.5,56.6,3.8,62.1,45.2,34.7,34.7,15.9,96.44988067,0.119331742,2.625298329,55.91866376,5.483405483
446,169,165.2,453.7,42903,82278,14.3,38,36.4,39.7,2.35,52,13.8,36.8,31.8,17.4,56.6,5.1,66.9,47.4,36.2,34.9,17,88.65148008,1.242538677,0.744305031,47.60833531,5.796213808
360,133,168.8,481.8,57556,47285,10.7,50.3,49.3,51,2.22,59.4,14.8,44.4,31.4,20,56.6,5.8,70,47.9,40.2,36.4,13.4,97.39650201,0.359901501,0.027360933,54.68263699,7.381867511
181,70,188.8,517.2,42088,28880,18,39.7,39.2,40.3,0.0243,47.7,13.8,32.2,38.5,12.8,56.6,7.2,63.2,50,43.9,34.2,18.1,91.02981969,5.624133148,0.117891817,46.553108,4.673182651
576,225,174,437.6,53027,150033,17.2,34.8,33.3,36.1,2.72,51.7,13.5,36.7,30,14.3,56.6,9.7,69.3,52.8,40.9,29.7,15,61.53215423,29.31896727,2.914549028,51.96295401,5.666906226
612,246,192.2,490.4,56326,110879,14.7,37.3,36.1,38.5,2.61,46.7,10.7,32.2,34.1,11.5,56.6,9.8,68,53.8,48.8,35,19.8,80.25948797,15.0265993,1.447144474,47.87181996,4.551301453
196,85,185.3,452.3,45151,32138,15.2,42.4,40.1,44,2.36,53.8,11.9,39,42.5,11,56.6,7,70.6,53.9,47.6,34.5,17.1,95.97935596,0.834414982,0.914766055,54.07332765,4.0374488
297,123,174,439,45003,55610,17.5,39,37.3,41.6,2.45,49.7,10.8,28.7,46,9.4,56.6,8.1,72.4,55.7,51,34.4,18,94.21051691,2.499597704,0.779559799,50.84037515,4.557619009
145,52,175.1,459.6,75539,28031,7.1,43.7,42.4,44.9,2.63,57.5,26.2,46.2,28.6,19.3,56.6,4.9,83.7,65.2,57.4,22.7,7.2,85.04271989,12.25936824,0.251710568,65.72456321,5.615292712
1962.667684,51,156,453.5494221,47944,20655,12.2,48,47.7,48.4,2.32,62.6,19.9,42.5,31.8,16.7,56.6,5,67.9,48,36.7,44.9,21.7,94.527073,0.554097404,0.422863809,58.75725504,3.229308005
88,32,164.3,490.6,53732,11982,10.7,45.9,44.6,46.6,2.38,54.6,15.5,39.6,40.3,12.4,56.6,6.5,75.8,50,48,37,16.5,96.71403927,0.599687834,1.232235275,53.57500501,5.503465145
4025,1380,177.8,510.9,60397,843954,13.1,35.8,34.7,37,2.65,50,15.6,36.3,28.8,16.2,56.6,9.2,69.9,50,44.4,31.4,16.5,74.72966791,6.710854162,2.699184381,50.06357342,5.533430211
56,24,179.2,436.4,41409,9719,19,44.3,41.5,45.4,2.45,45.8,7.8,42.1,36.5,10,56.7,10.1,57.4,40.9,33.5,40.2,21.5,63.01856172,33.14737803,1.983523004,44.61615155,7.259953162
1526,667,214.3,485.1,35681,315685,28.8,34.6,34,35.4,2.2,28.6,16.1,24.9,23.6,18.3,56.7,12.4,55.5,46.4,41,35.3,23.9,45.74547743,47.68475696,0.820827434,24.42907814,4.685604704
532,199,159.3,443,45261,118105,15.6,33.9,32,35.6,2.54,46.6,10.8,35.3,30.3,14.7,56.7,4.7,63.2,47.8,38.9,31.2,15.3,86.22670699,4.370915033,5.454735086,46.5242265,5.508398049
1962.667684,36,196.4,453.5494221,39196,12717,18.2,41.2,39.9,43.4,2.39,50.4,7.3,32.4,33.4,12.2,56.7,7,66,49,42.7,37.7,19.6,93.46380246,1.704762633,0.596284688,48.20957407,8.708822416
31,12,162.7,495.5,40979,3625,12.7,47.5,45.5,49,2.31,57.2,28,31.1,36.1,12.9,56.7,4.7,69.1,50.4,38.5,38.3,17.7,95.53692183,0.054097917,0.513930214,54.25257732,3.524229075
69,30,201.4,489,49567,10898,12.2,41.6,40.7,42.7,2.51,56.1,14,36.1,37.2,9.8,56.7,7.4,68.1,51.5,44.1,40.1,21.7,98.11751805,0.210180024,1.983523004,55.0812065,6.796116505
415,169,193.3,472.9,52082,88399,15.6,38.5,37,39.3,2.88,57.1,14.7,42,35.6,12.5,56.7,7.9,68.9,54.3,47.8,30,15.6,79.61972599,15.98473336,0.620642452,60.72740756,5.68799466
13294,4895,157.1,434.9,66034,3299521,14.7,35.1,33.7,36.5,2.86,47.2,10.9,32.2,19,22.1,56.7,8.7,66.6,55.5,44.6,28.4,16.8,70.85169042,5.065812498,6.707308749,49.61783364,4.953958986
423,164,205,523.5,44358,87824,19.7,33.9,33.2,34.8,2.49,44.8,5.7,24.8,29.5,16.7,56.7,8.6,68.2,55.8,47.8,31.4,17.9,91.85675342,4.451408467,0.407744822,47.19623253,4.761498421
74,22,125.2,376.2,36065,38273,27.1,23.2,23.8,22.3,3.6,53.6,4.3,16.6,15.8,23.3,56.7,10.2,76,65.5,44.4,21.6,13.5,95.3159616,0.693638569,0.967929106,71.70305677,6.963315217
177,69,167.5,435.2,41035,29991,15.8,44.9,44.1,45.6,0.0248,51.3,10.2,30.4,36.9,16.4,56.7,7.7,63.4,48,40.5,42,21.1,97.02980067,0.440760476,0.171041379,52.41955916,3.482221569
2371,1004,180,442.9,49072,470690,17.7,38.6,36.7,40.4,2.57,42.2,17.5,30,30.8,15.6,56.8,10,62.7,48.3,45,46.4,29.2,78.6437513,8.657147558,7.831578857,41.87394008,4.653517654
91,40,190.7,426.9,52582,14977,12.9,48.3,47,49.5,2.44,54.9,25,29.6,37.9,11.1,56.8,6.2,66.7,48.9,43.8,36,16.6,97.25534608,0.326427287,0.026647125,54.4216571,3.156748911
205,134,185.9,296,45448,58615,14.3,39.7,38.4,40.9,2.62,57.6,13.6,32.3,33.1,11.8,56.8,6.1,66,50.1,42.9,32.4,15.7,90.95564592,0.976572469,0.515507767,57.9788197,4.480398258
478,203,198.7,467.5,47382,98325,17.6,36.6,35.6,37.6,2.68,49.4,17.8,37.7,39.1,10.2,56.8,7,63.4,50.4,44.6,33.4,19.4,79.5422369,13.35227856,1.597349037,51.08732299,4.817078346
47,21,178.2,410.3,50999,6995,11.7,49.1,49.2,49,2.26,57.3,16.5,34,44,11.2,56.8,7,76.1,54.5,47.7,37,14,97.62851463,0.085203067,0.170406135,52.84421461,3.706395349
1072,381,149.9,441.8,66560,226640,8.2,42.7,41.8,43.8,2.62,55.4,12.7,31.9,21.2,27.6,56.8,6.7,75.5,60,49.2,27.5,11.9,89.31518563,5.399653198,0.508800684,57.17801166,3.253269113
399,144,154.7,451.5,49174,75644,14,39.3,37.7,41.2,2.7,52.3,24.1,33.3,30.1,15.2,56.8,7.5,64.3,48,32.6,38,16.8,90.10192952,0.45780764,5.169186853,52.98314358,4.217134885
54,24,181.9,464.7,41395,9383,24,37.3,35.7,38.8,2.78,47.5,23.7,38.9,37.9,13.2,56.8,5.1,56.8,50,27.5,36.8,20.6,63.91384349,0.043294729,0.422123606,48.94355093,6.866002215
11217,3824,153.8,452.3,47547,2636735,23.4,34.4,32.8,35.8,2.74,40.1,15.5,26,26.2,20.1,56.9,10,51.4,43.3,38.7,43.4,31.8,43.39108351,33.54058304,8.873102839,37.53039861,5.227447022
186,81,169.1,387.6,52785,48435,16.9,35.5,34.5,36.6,3.04,52.1,19.4,36.3,36,9.3,56.9,6.5,57.7,46.3,39,32.6,20.5,91.7194474,0.784272051,4.055260361,53.23829981,5.556068297
113,42,179.3,505.5,43396,16029,14.6,42.4,40.8,44.7,2.43,52.5,17.6,33.9,33.3,15.6,56.9,5.4,67.6,48.3,42.1,40.4,19.9,97.35846717,0.434054691,0.024803125,49.8692911,4.929577465
1006,396,192.2,490.4,45979,198788,18.4,36.1,34.8,37.4,2.55,47.3,15.4,35.2,35.8,14.4,56.9,8.3,62.2,48.3,42.6,33.7,19.6,70.80255453,24.90262243,0.515092885,46.04447395,6.064227035
63,27,159.8,416.6,50437,12022,10.7,41.2,41.5,40.6,2.59,56.2,21.7,37.4,31.3,14.5,56.9,4.4,65.3,49.4,44.3,32.3,14.6,95.03993274,0.058848256,1.269440942,56.44622578,6.672369547
83,47,238.2,423.9,42953,16264,16.4,40.7,39.9,41.5,2.47,57,10.9,29.7,35.5,10.2,56.9,6.1,62.3,50.1,42.4,32.8,18,95.67041654,1.197932502,0.291882031,62,3.774056486
80,33,181.5,528.1,49456,9818,13.7,46,43,48.7,2.19,55.8,19.9,30.8,37,13.1,56.9,4,74.3,50.5,40.8,40.6,17.3,96.15694977,1.351623966,0.211821666,52.07697724,6.876456876
796,319,176.4,444.3,45080,155056,16.2,40.8,39.4,41.9,2.59,51.7,14.7,34.4,30.3,14.6,56.9,8.2,65,50.9,43.6,33.6,18.5,80.99152707,8.580298816,4.60125477,52.05061305,4.107398367
465,163,158.6,470.8,52792,78288,12.7,42.5,41.2,44,0.0243,46.8,19.4,27.7,34.1,12.5,56.9,7.3,71,53.2,48.7,36.2,17.9,92.2839857,4.355020019,0.588584492,45.81880408,5.470136014
742,291,191.3,519.9,51205,111333,13.6,41.6,40.3,43.2,2.48,50.3,14.7,35.4,37.5,10.9,56.9,9.8,69.5,53.3,48,35.8,19.4,94.09570169,2.460494408,1.118325798,49.73780571,4.843425569
561,221,158.3,410.9,64533,129048,9.2,42.4,41.2,43.5,2.7,59.4,13.7,41.3,25.5,22.9,56.9,4.9,70.6,54.4,43.7,28,12.5,90.98819714,1.968536846,3.178079444,61.43432459,6.213794701
766,280,178.5,521.8,45211,116048,16,496.8,39.2,43.1,2.42,49,11.9,35.3,41.1,13,56.9,7.7,71.9,55.2,49.8,34.4,17.2,91.8443972,4.834727747,0.648916472,49.22668061,5.48894218
160,51,139.4,417,66249,33381,9.5,43.1,42.2,44,2.79,56.7,14.2,25.1,27.4,15.7,56.9,8,73.7,56,47,28.8,13.6,78.50256285,16.30461313,0.430192824,62.51512532,5.808219178
789,295,159.2,437.3,59382,164427,13.2,37.7,36.2,39.1,2.41,51.4,7.4,20.3,25.6,19.4,56.9,7.6,76.6,48,49.9,29.4,15.2,86.12965309,7.22751413,0.417803547,52.00990932,4.699355673
100,41,170.1,451.2,42659,13645,13,50.5,50,51.1,2.03,60.4,8.1,56.2,41.6,12.2,56.9,4.6,67.5,50,40.7,44.8,21.8,96.77536232,0.347826087,0.079710145,51.85074627,6.227254347
25,13,203.8,401.5,45771,3689,11.7,45.7,45.4,46.2,2.33,59.4,25.3,41.8,34,11.6,56.9,5.1,59.9,40,32.2,40,22.2,96.34408602,0.295698925,0.725806452,52.66836086,9.93485342
22,11,180.7,405.5,38023,3694,15,44.1,43.6,44.7,2.43,54.2,24.7,27.9,50.1,9.1,57,4.6,59.9,43.3,37.9,35,16.5,97.17590102,0.72619688,0.457235073,51.36393879,4.787961696
105,42,150.7,400.5,45439,22036,17.7,37.6,36.1,41.6,2.61,46.5,11.2,33.1,31.3,9.8,57,9,59,46,37.1,37,22.3,91.3352791,1.445640277,0.957679679,49.20913884,2.713797035
306,139,202.5,443.3,51958,67357,15.8,35.5,34,36.9,2.87,51.5,22.5,39.2,31.1,10.3,57,5.2,58.1,46.9,42.6,31.4,19,92.21431815,2.096261541,2.445890722,53.95285545,8.977719528
44,17,149.6,401.1,62800,7378,9.3,49.1,48.9,49.2,2.26,63.9,13.1,47.2,25.6,19.9,57,2.9,68.1,50.5,39.9,31.5,13.1,92.38325932,4.185170233,0.309514197,58.75343721,5.182481752
38,18,180.3,383.4,46331,7158,14.8,45.9,42.8,48.4,2.46,53.7,20.9,41,41.1,12.5,57,5.5,65.7,50.8,44.5,31.9,16.7,68.81508584,26.54095131,0.197016606,49.61990325,9.290030211
66,29,183.4,433.5,48277,11130,14.5,44.8,45,44.5,2.53,45.4,16.8,40.5,38.5,9,57,8.5,67.2,51.6,45.3,35.3,17.2,55.74387947,41.03667832,0.197291723,46.16805171,1.972920696
1962.667684,34,166.6,453.5494221,38430,14712,18.4,37.3,34,40.7,2.54,53.2,12.6,28,31.2,13.9,57,3.3,65.8,51.7,43.8,37,20.5,93.07993519,3.524169592,0.14852822,52.63250883,12.15989251
777,291,173.4,475.2,49061,150346,12.9,39.4,37.6,41.3,2.54,55.3,16,36.8,28.4,15.7,57,7.9,67.8,51.8,41.5,31.6,14.9,94.37488797,0.364711885,0.375053431,54.14650573,7.001795332
90,35,159.2,425.7,55008,15267,9.5,43.8,42,45.6,2.4,56.3,26.4,29.3,40.5,13.3,57,6.2,71.6,53,47.7,31.7,14.4,97.25807487,0.154112888,0.860463623,53.78479825,5.051131082
298,123,208.4,484.6,52339,61870,15.4,37,36,38.1,2.82,51.9,14.8,44.9,39,9.6,57,10.6,67.8,53,46.5,32,18.9,78.18529688,18.15513831,0.251321464,54.51216686,6.760732914
275,127,189.4,426,47369,53213,14.6,39.9,38.8,41.1,2.5,53.6,13.7,31.4,42.8,13.1,57,7.8,70.7,54,50.1,32,15.4,96.93733667,0.836639155,0.342176014,54.49160425,5.646027941
65,29,186.9,442.3,47391,11661,13.9,38.8,37.2,39.8,2.46,60.5,34.1,31.7,40,15,57,3.5,67.3,55.4,46.7,30.9,18.2,90.52279166,0.051506567,2.000171689,57.19827586,5.586592179
1962.667684,10,109.9,453.5494221,44846,5550,13.5,44,42.1,48.5,2.24,49.6,25.1,18.9,34.6,15.2,57,1.7,72.8,57.9,45.9,32.9,17.3,92.20035778,2.450805009,1.216457961,53.79896177,9.776833156
102,41,172.8,459.7,44180,17527,13.5,40.2,38.2,41.5,2.42,50.1,4.3,22,35,15.3,57,9.2,69.5,48,43.7,37.9,20.7,91.25473137,2.638269024,2.852946161,50.7687802,4.706770702
191,89,187.3,412.9,44430,37979,13.8,40.1,38.5,42,2.57,53.2,29.7,38.8,40.8,9.2,57,8.7,66.2,50,46.5,31.6,16.4,85.72356794,1.395675226,8.691132134,52.49742357,6.869503209
362,149,173.1,417.9,50388,93259,15.8,32.2,32,32.4,3,52.3,28.7,33.4,26.8,10.7,57.1,10.1,49.9,39.2,33.9,41.2,29.2,71.19474313,0.717932008,22.46442924,54.65445682,6.92564347
236,99,170.6,436.6,47905,33969,11.7,49.8,48.5,51,2.25,53.5,20.9,38.5,32.1,18.7,57.1,4.2,65.3,43.2,37.1,42.9,18.2,97.3357536,0.117109732,0.014638716,50.57139016,5.786534285
1962.667684,13,214.7,453.5494221,41434,2932,13.9,52.3,51.9,52.8,1.91,54.4,11.3,40.6,37.6,18.5,57.1,3.8,67.8,45.5,35.6,40,16.1,96.5232358,0.413080895,0.413080895,42.70196877,7.127429806
92,36,176.1,489.7,40422,12529,17.5,44.7,43.9,46.7,2.28,56.2,21.6,28.6,36.3,12.9,57.1,6.6,65.2,47.3,39.5,40.4,19.4,97.45836293,0.339411161,0.102612677,50.53822295,5.4900366
227,109,217.1,467.3,40038,42255,17.6,37.5,36.2,39,2.56,53.9,20,31.1,32.2,11.5,57.1,6.4,61.6,47.7,39.7,35.7,20.1,90.38019661,2.847329148,2.8970745,52.40220693,6.924516532
231,86,182.7,516.3,42414,35173,16.7,39.8,38.1,41.5,2.38,52.2,22.8,21,36.7,11.1,57.1,8,67.9,49.8,44.7,38.9,18.9,92.01189296,2.061446977,3.508424182,49.41006003,6.180279523
32,13,169.5,459.2,51584,5092,12,43.5,43,44,2.42,53.9,21.3,39.3,49.4,8.9,57.1,9.4,68.2,51.1,46.3,39.3,21.4,98.6533282,9.107977615,1.983523004,51.45951036,3.388278388
569,241,185,456.6,43602,104425,18,38.1,36.5,40,2.53,46.2,16.7,32.3,39.7,10.1,57.1,9.2,68.4,51.8,48.1,36.2,19.5,83.54500171,12.05844329,0.531389026,46.1311459,6.237398089
107,52,215.5,451.2,47358,18976,12.3,41,40.3,41.5,2.48,58.6,16.1,41.3,50.1,8.4,57.1,6.6,70.2,52.5,48.2,37,19,94.90738325,1.017479781,1.65927472,56.20210417,7.380254154
1882,700,179.9,490.7,45944,369019,19.7,37.7,36.2,39.2,2.46,46.6,16.7,32.4,25.6,20.9,57.1,9.5,65.3,52.7,45.3,31.6,18.5,67.04028931,25.98760244,2.918293317,44.9000398,4.481749235
1566,620,182.5,478.6,45476,278045,16.4,38.8,37.3,40.5,2.43,46.7,12.1,31.8,40,16.9,57.1,8,69.6,53.8,48.1,36.7,19.4,87.52474469,7.066798162,0.873657355,46.11948988,4.900650039
223,115,155.7,312.7,57235,59314,10.2,42.6,42.1,43.1,2.56,59.5,18.6,41.4,36.6,12.4,57.1,7.9,73.7,55.5,50.2,35.4,16.5,96.37006103,0.486922414,0.933267959,59.8441058,6.143948532
1962.667684,7,165.4,453.5494221,55378,3007,11.1,41.6,38.3,46.3,2.53,54.2,21.1,51,32.5,10.6,57.1,5.8,70.9,56.8,49.6,30.1,15.2,85.83386993,0.933676755,7.244043786,52.56518082,3.29153605
172,68,177.6,453.4,52959,33513,12.8,40.2,40.3,40.1,2.74,56.2,19.5,44.8,37,10.6,57.1,8.9,69.4,50,48.2,31.7,15.4,94.24386406,2.233453379,0.935145114,58.81516191,5.58081852
33,14,163.3,376.9,42966,7656,19.4,34.6,34.4,34.7,3.14,52.5,27.3,38.2,33.1,9.4,57.2,4.7,42,30.4,22.8,35.4,23,88.36185204,0.566180171,5.485656769,59.29628149,7.665301346
886,291,165.3,452.9,42985,273955,22.9,32.4,30.4,34.1,2.97,35.8,22.3,37.2,32,12.2,57.2,14.1,49.4,41,35.8,32.4,23.7,21.9145019,66.81335459,3.785820667,35.92963409,5.066533644
159,60,178.4,495.3,48368,25048,14.5,41.5,40.6,42.3,2.46,52.8,19.7,32.1,34.5,12.2,57.2,6.9,59.6,43.3,37.1,35.1,17.2,97.16917457,1.032278556,0.198515107,53.77892031,6.10380117
250,93,180.1,484,46598,39155,15,45,44.3,46,2.26,53.7,11.6,41.3,34,19.1,57.2,7.5,62.1,45.9,38.2,41,21.5,96.89809113,0.500307882,0.264265189,50.29606821,4.975063861
241,92,181.3,509.2,44719,35089,17.7,42.9,41.1,44.8,2.4,49.8,15.4,39.8,41.7,11.3,57.2,8.7,68.1,50.4,44.8,38.8,19.3,93.39534621,3.019593429,0.576776273,48.25839578,6.389732266
109,45,180,471.7,46839,16423,14.9,42.4,41.4,43.8,2.34,59.8,14.5,27.7,34.4,10,57.2,5.3,69,50.6,44.3,39.3,18.8,97.19118091,0.652370885,0.048323769,55.80008519,6.710020692
126,62,205.8,445.9,41112,23258,16.3,38.2,35.8,41.1,2.48,47.8,16,22.4,39.4,11.5,57.2,5.5,70.9,53.3,47.1,34.7,16.6,85.38613182,4.928430616,3.767035228,47.3428313,6.003068661
597,234,199.4,524.8,43390,99259,15,39.1,37.2,40.7,0.0248,52.7,11.3,33.4,37.8,11.8,57.2,6.8,68.6,53.4,47.7,35.8,19.3,91.54757418,4.516516761,0.551068013,51.10805481,4.970419505
69,27,181.6,465.5,46874,11554,13.4,40.7,40.5,41,2.41,64,17.9,35.3,35.4,17.1,57.2,5.9,70.3,54.2,48.2,34.3,16.2,84.06049018,1.494872241,0.425864766,60.8137045,8.309915697
